anchor_id,city_id,city_name,country_code,anchor_name,anchor_name_local,anchor_name_en,anchor_type,official_source_type,source_dataset,source_record_id,source_url,description,category,address,lat,lng,start_date,end_date,price_text,evidence_text,confidence,review_status,match_ready,notes
official-fukuoka-yatai-122483,jp-fukuoka,후쿠오카,JP,やまちゃん,やまちゃん,Yamachan,food_place,official_yatai,fukuoka_yatai_curated,122483,https://yokanavi.com/yatai/122483/,威勢のいい声につられてつい暖簾をくぐりたくなる屋台,ラーメン/焼きラーメン/焼き鳥/おでん/餃子/その他,福岡県福岡市博多区中洲1,33.5903136,130.4084119,,,2000,やまちゃん / ラーメン/焼きラーメン/焼き鳥/おでん/餃子/その他 / 中洲 / 威勢のいい声につられてつい暖簾をくぐりたくなる屋台,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122484,jp-fukuoka,후쿠오카,JP,笑平,笑平,Shohei,food_place,official_yatai,fukuoka_yatai_curated,122484,https://yokanavi.com/yatai/122484/,心熱い大将のこだわりと、お客さんへの愛情を感じる屋台,ラーメン/焼きラーメン/焼き鳥/おでん/餃子/中華料理/韓国料理,福岡県福岡市博多区祇園町1-30,33.5905814,130.413007,,,2000,笑平 / ラーメン/焼きラーメン/焼き鳥/おでん/餃子/中華料理/韓国料理 / 中洲 / 心熱い大将のこだわりと、お客さんへの愛情を感じる屋台,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122485,jp-fukuoka,후쿠오카,JP,番笠,番笠,Bangasa,food_place,official_yatai,fukuoka_yatai_curated,122485,https://yokanavi.com/yatai/122485/,大大将と若大将親子二代の和気あいあいとした屋台,ラーメン/焼き鳥/おでん,福岡県福岡市博多区川端町3,33.5920499,130.4103559,,,2000,番笠 / ラーメン/焼き鳥/おでん / 中洲 / 大大将と若大将親子二代の和気あいあいとした屋台,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122486,jp-fukuoka,후쿠오카,JP,ぴょん吉,ぴょん吉,Pyonkichi,food_place,official_yatai,fukuoka_yatai_curated,122486,https://yokanavi.com/yatai/122514/,鴛夫婦ふたりでつくってきた暖簾が温かさを増す屋台,ラーメン/焼き鳥/おでん,福岡県福岡市博多区祇園町1-30,33.5883368,130.4011849,,,3000,ぴょん吉 / ラーメン/焼き鳥/おでん / 中洲 / 鴛夫婦ふたりでつくってきた暖簾が温かさを増す屋台,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122487,jp-fukuoka,후쿠오카,JP,KENZO,KENZO,KENZO,food_place,official_yatai,fukuoka_yatai_curated,122487,https://yokanavi.com/yatai/122487/,若い大将の軽快なトークで酒がすすむぞ！,ラーメン/焼きラーメン/焼き鳥/おでん,福岡県福岡市博多区中洲5-6,33.5948564,130.4040861,,,3000,KENZO / ラーメン/焼きラーメン/焼き鳥/おでん / 中洲 / 若い大将の軽快なトークで酒がすすむぞ！,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122489,jp-fukuoka,후쿠오카,JP,とん吉,とん吉,Tonkichi,food_place,official_yatai,fukuoka_yatai_curated,122489,https://yokanavi.com/yatai/122489/,女将さんが温かく出迎えてくれます,ラーメン/焼きラーメン/天ぷら/焼き鳥/おでん,福岡県福岡市博多区中洲中島町1,33.5948478,130.4033336,,,2000,とん吉 / ラーメン/焼きラーメン/天ぷら/焼き鳥/おでん / 中洲 / 女将さんが温かく出迎えてくれます,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122490,jp-fukuoka,후쿠오카,JP,風来けん坊,風来けん坊,Furaikenbo,food_place,official_yatai,fukuoka_yatai_curated,122490,https://yokanavi.com/yatai/122490/,陽気なママを囲むように並ぶ席で盛り上がる屋台,ラーメン/焼きラーメン/焼き鳥/おでん,福岡県福岡市博多区中洲5-5,33.5947965,130.4040158,,,3000,風来けん坊 / ラーメン/焼きラーメン/焼き鳥/おでん / 中洲 / 陽気なママを囲むように並ぶ席で盛り上がる屋台,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122493,jp-fukuoka,후쿠오카,JP,宗,宗,Mune,food_place,official_yatai,fukuoka_yatai_curated,122493,https://yokanavi.com/yatai/122493/,大将は大の野球ファン！！,ラーメン/焼きラーメン/おでん/餃子/中華料理,福岡県福岡市中央区渡辺通4,33.5875734,130.4012111,,,2000,宗 / ラーメン/焼きラーメン/おでん/餃子/中華料理 / 天神 / 大将は大の野球ファン！！,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122494,jp-fukuoka,후쿠오카,JP,ともちゃん,ともちゃん,Tomochan,food_place,official_yatai,fukuoka_yatai_curated,122494,https://yokanavi.com/yatai/122494/,ラーメン、焼き鳥、おでん。料理一つ一つにこだわりのある屋台。,ラーメン/焼きラーメン/焼き鳥/おでん/その他,福岡県福岡市中央区天神1-14,33.592901,130.4008904,,,4000,ともちゃん / ラーメン/焼きラーメン/焼き鳥/おでん/その他 / 天神 / ラーメン、焼き鳥、おでん。料理一つ一つにこだわりのある屋台。,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122495,jp-fukuoka,후쿠오카,JP,こがちゃん,こがちゃん,Kogachan,food_place,official_yatai,fukuoka_yatai_curated,122495,https://yokanavi.com/yatai/122495/,子供の時分から手伝ってたという若大将と女将の温かさが屋台ににじみ出てほっこり！,ラーメン/焼きラーメン/焼き鳥/おでん/餃子/中華料理,福岡県福岡市中央区渡辺通4-1,33.58547,130.403227,,,3000,こがちゃん / ラーメン/焼きラーメン/焼き鳥/おでん/餃子/中華料理 / 天神 / 子供の時分から手伝ってたという若大将と女将の温かさが屋台ににじみ出てほっこり！,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122496,jp-fukuoka,후쿠오카,JP,屋台けいじ,屋台けいじ,Keiji,food_place,official_yatai,fukuoka_yatai_curated,122496,https://yokanavi.com/yatai/122473/,イケメン店長の作る料理は、男子も女子もみんな夢中,ラーメン/焼きラーメン/焼き鳥/おでん/餃子,福岡県福岡市中央区赤坂1,33.5948713,130.4041006,,,3000,屋台けいじ / ラーメン/焼きラーメン/焼き鳥/おでん/餃子 / その他 / イケメン店長の作る料理は、男子も女子もみんな夢中,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122497,jp-fukuoka,후쿠오카,JP,屋台バー えびちゃん,屋台バー えびちゃん,Ebichan,food_place,official_yatai,fukuoka_yatai_curated,122497,https://yokanavi.com/yatai/122497/,立ち居振る舞いが粋な二代目バーテンダー,おでん/洋食・西洋料理/その他,福岡県福岡市中央区天神4-2-1,33.5932073,130.400775,,,2120,屋台バー えびちゃん / おでん/洋食・西洋料理/その他 / 天神 / 立ち居振る舞いが粋な二代目バーテンダー,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122498,jp-fukuoka,후쿠오카,JP,うまっつら,うまっつら,Umattsura,food_place,official_yatai,fukuoka_yatai_curated,122498,https://yokanavi.com/yatai/122498/,お客様同士の会話も楽しいダンディーなマスターのお店,ラーメン/焼きラーメン/焼き鳥/おでん/洋食・西洋料理/中華料理,福岡県福岡市中央区赤坂1-1,33.585282,130.3912501,,,2000,うまっつら / ラーメン/焼きラーメン/焼き鳥/おでん/洋食・西洋料理/中華料理 / その他 / お客様同士の会話も楽しいダンディーなマスターのお店,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122501,jp-fukuoka,후쿠오카,JP,さよ子,さよ子,Sayoko,food_place,official_yatai,fukuoka_yatai_curated,122501,https://yokanavi.com/yatai/122501/,気さくなお母さんが笑顔でお出迎え！！,焼き鳥/おでん,福岡県福岡市中央区長浜3-14,33.5930667,130.3874582,,,3000,さよ子 / 焼き鳥/おでん / 長浜 / 気さくなお母さんが笑顔でお出迎え！！,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122502,jp-fukuoka,후쿠오카,JP,忠助,忠助,Chusuke,food_place,official_yatai,fukuoka_yatai_curated,122502,https://yokanavi.com/yatai/122502/,優しさと情熱の間にあるような屋台,ラーメン/焼き鳥/おでん/餃子,福岡県福岡市中央区天神4-2-1,33.5930791,130.4005487,,,2000,忠助 / ラーメン/焼き鳥/おでん/餃子 / 天神 / 優しさと情熱の間にあるような屋台,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122503,jp-fukuoka,후쿠오카,JP,あほたれーの,あほたれーの,Ahotare-no,food_place,official_yatai,fukuoka_yatai_curated,122503,https://yokanavi.com/yatai/122503/,仕入れによって変わる新鮮野菜を使ったメニューは要チェック！,ラーメン/焼きラーメン/天ぷら/焼き鳥/おでん/餃子,福岡県福岡市中央区天神1-4-1,33.5884627,130.4010713,,,2000,あほたれーの / ラーメン/焼きラーメン/天ぷら/焼き鳥/おでん/餃子 / 天神 / 仕入れによって変わる新鮮野菜を使ったメニューは要チェック！,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122504,jp-fukuoka,후쿠오카,JP,喜柳,喜柳,Kiryu,food_place,official_yatai,fukuoka_yatai_curated,122504,https://yokanavi.com/yatai/122504/,福岡の屋台で一番メニューが多く、福岡の食材を使ったオリジナルメニューも豊富。,ラーメン/焼きラーメン/おでん/餃子/洋食・西洋料理,福岡県福岡市中央区天神1-4-1,33.5884203,130.4011203,,,2500,喜柳 / ラーメン/焼きラーメン/おでん/餃子/洋食・西洋料理 / 天神 / 福岡の屋台で一番メニューが多く、福岡の食材を使ったオリジナルメニューも豊富。,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122506,jp-fukuoka,후쿠오카,JP,さつまや,さつまや,Satsumaya,food_place,official_yatai,fukuoka_yatai_curated,122506,https://yokanavi.com/yatai/122506/,夫婦でやってるアットホームな屋台！,ラーメン/焼きラーメン/焼き鳥/おでん,福岡県福岡市中央区天神1-6-8,33.5892789,130.4003746,,,2000,さつまや / ラーメン/焼きラーメン/焼き鳥/おでん / 天神 / 夫婦でやってるアットホームな屋台！,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122507,jp-fukuoka,후쿠오카,JP,蜃気楼,蜃気楼,Shinkiro,food_place,official_yatai,fukuoka_yatai_curated,122507,https://yokanavi.com/yatai/122507/,外国人さんが意外に多い屋台、ヨーロッパからアジアまで世界が屋台でつながってます,ラーメン/焼き鳥/おでん,福岡県福岡市中央区渡辺通4,33.5858309,130.4029378,,,1500,蜃気楼 / ラーメン/焼き鳥/おでん / 天神 / 外国人さんが意外に多い屋台、ヨーロッパからアジアまで世界が屋台でつながってます,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122508,jp-fukuoka,후쿠오카,JP,ちょうちん,ちょうちん,Chochin,food_place,official_yatai,fukuoka_yatai_curated,122508,https://yokanavi.com/yatai/122508/,島人の大将が作る沖縄風料理,ラーメン/焼きラーメン/餃子/その他,福岡県福岡市中央区天神1-6-8,33.5893462,130.400364,,,2000,ちょうちん / ラーメン/焼きラーメン/餃子/その他 / 天神 / 島人の大将が作る沖縄風料理,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122509,jp-fukuoka,후쿠오카,JP,なかちゃん,なかちゃん,Nakachan,food_place,official_yatai,fukuoka_yatai_curated,122509,https://yokanavi.com/yatai/122509/,豊富なメニューと屈託のない笑顔で頑張っています。,ラーメン/焼きラーメン/焼き鳥/おでん/餃子/洋食・西洋料理,福岡県福岡市中央区天神2-1-1,33.5890526,130.3999993,,,2500,なかちゃん / ラーメン/焼きラーメン/焼き鳥/おでん/餃子/洋食・西洋料理 / 天神 / 豊富なメニューと屈託のない笑顔で頑張っています。,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122510,jp-fukuoka,후쿠오카,JP,永ちゃん,永ちゃん,Nagachan,food_place,official_yatai,fukuoka_yatai_curated,122510,https://yokanavi.com/yatai/122510/,親子の掛け合いが面白い人気屋台 場所も中心とあって子供連れのお客の常連も,ラーメン/焼きラーメン/天ぷら/焼き鳥/おでん/餃子,福岡県福岡市中央区天神1-6-8,33.5895765,130.4000588,,,2500,永ちゃん / ラーメン/焼きラーメン/天ぷら/焼き鳥/おでん/餃子 / 天神 / 親子の掛け合いが面白い人気屋台 場所も中心とあって子供連れのお客の常連も,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122511,jp-fukuoka,후쿠오카,JP,姫ちゃん,姫ちゃん,Himechan,food_place,official_yatai,fukuoka_yatai_curated,122511,https://yokanavi.com/yatai/122511/,穏やかな大将とイケメン若大将のお店料理の腕は自信あり！,ラーメン/焼き鳥/おでん/餃子/中華料理,福岡県福岡市中央区渡辺通5-24-22,33.5880118,130.4015949,,,1500,姫ちゃん / ラーメン/焼き鳥/おでん/餃子/中華料理 / 天神 / 穏やかな大将とイケメン若大将のお店料理の腕は自信あり！,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122512,jp-fukuoka,후쿠오카,JP,まるよし,まるよし,Maruyoshi,food_place,official_yatai,fukuoka_yatai_curated,122512,https://yokanavi.com/yatai/122512/,やさしい感じのマスターのボキャブラリー豊富なトークもイイ！,ラーメン/焼きラーメン/焼き鳥/おでん/餃子,福岡県福岡市中央区渡辺通5-24-22,33.5880479,130.401669,,,2500,まるよし / ラーメン/焼きラーメン/焼き鳥/おでん/餃子 / 天神 / やさしい感じのマスターのボキャブラリー豊富なトークもイイ！,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122513,jp-fukuoka,후쿠오카,JP,屋台鬼多郎天神店,屋台鬼多郎天神店,Kitaro Tenjinten,food_place,official_yatai,fukuoka_yatai_curated,122513,https://yokanavi.com/yatai/122513/,沖縄風ボーイが笑顔でお出迎え 親近感が湧く屋台で今夜は酔っぱらい！,ラーメン/焼きラーメン/焼き鳥/おでん/餃子/中華料理,福岡県福岡市中央区天神1-4-1,33.5884866,130.4010511,,,2000,屋台鬼多郎天神店 / ラーメン/焼きラーメン/焼き鳥/おでん/餃子/中華料理 / 天神 / 沖縄風ボーイが笑顔でお出迎え 親近感が湧く屋台で今夜は酔っぱらい！,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122514,jp-fukuoka,후쿠오카,JP,屋台屋ぴょんきち,屋台屋ぴょんきち,Yataiya Pyonkichi,food_place,official_yatai,fukuoka_yatai_curated,122514,https://yokanavi.com/yatai/122514/,若いスタッフのエネルギーではちきれんばかりのパワーを感じる,ラーメン/焼きラーメン/焼き鳥/おでん/餃子/韓国料理,福岡県福岡市中央区天神1-4-1,33.5883368,130.4011849,,,2000,屋台屋ぴょんきち / ラーメン/焼きラーメン/焼き鳥/おでん/餃子/韓国料理 / 天神 / 若いスタッフのエネルギーではちきれんばかりのパワーを感じる,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122515,jp-fukuoka,후쿠오카,JP,雲仙,雲仙,Unzen,food_place,official_yatai,fukuoka_yatai_curated,122515,https://yokanavi.com/yatai/122515/,人気のプラモデラーのマスター 著名人にも愛される屋台です,ラーメン/焼きラーメン/焼き鳥/おでん/餃子/洋食・西洋料理,福岡県福岡市中央区天神2-13-1,33.5919869,130.3975098,,,2500,雲仙 / ラーメン/焼きラーメン/焼き鳥/おでん/餃子/洋食・西洋料理 / 天神 / 人気のプラモデラーのマスター 著名人にも愛される屋台です,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122516,jp-fukuoka,후쿠오카,JP,河ちゃん,河ちゃん,Kawachan,food_place,official_yatai,fukuoka_yatai_curated,122516,https://yokanavi.com/yatai/122516/,若い大将には若い仲間が集う、そんな屋台がココ！,ラーメン/焼き鳥/餃子,福岡県福岡市中央区天神2,33.5916016,130.3985166,,,2500,河ちゃん / ラーメン/焼き鳥/餃子 / 天神 / 若い大将には若い仲間が集う、そんな屋台がココ！,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122517,jp-fukuoka,후쿠오카,JP,天一,天一,Tenichi,food_place,official_yatai,fukuoka_yatai_curated,122517,https://yokanavi.com/yatai/122517/,1962年創業の福岡でも歴史の長い人気の屋台 ほとんど常連さんで埋まる席なので空いてたら是非,天ぷら/焼き鳥/おでん/その他,福岡県福岡市中央区天神1-12,33.5917342,130.3990517,,,2500,天一 / 天ぷら/焼き鳥/おでん/その他 / 天神 / 1962年創業の福岡でも歴史の長い人気の屋台 ほとんど常連さんで埋まる席なので空いてたら是非,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122519,jp-fukuoka,후쿠오카,JP,てっちゃん,てっちゃん,Tetchan,food_place,official_yatai,fukuoka_yatai_curated,122519,https://yokanavi.com/yatai/122519/,エネルギッシュなトークで観光客にも常連にも大人気店です。,ラーメン/焼きラーメン/焼き鳥/おでん/餃子/洋食・西洋料理/中華料理,福岡県福岡市中央区天神2,33.5883803,130.401157,,,1500,てっちゃん / ラーメン/焼きラーメン/焼き鳥/おでん/餃子/洋食・西洋料理/中華料理 / 天神 / エネルギッシュなトークで観光客にも常連にも大人気店です。,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122520,jp-fukuoka,후쿠오카,JP,那須乃大八,那須乃大八,Nasunodaihachi,food_place,official_yatai,fukuoka_yatai_curated,122520,https://yokanavi.com/yatai/122520/,楽しい会話と美味しいお酒 観光客も多く訪れる屋台,ラーメン/焼き鳥/おでん,福岡県福岡市中央区天神2-12-1,33.5917668,130.3984787,,,2500,那須乃大八 / ラーメン/焼き鳥/おでん / 天神 / 楽しい会話と美味しいお酒 観光客も多く訪れる屋台,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122521,jp-fukuoka,후쿠오카,JP,なんしようと屋,なんしようと屋,Nanshiyotoya,food_place,official_yatai,fukuoka_yatai_curated,122521,https://yokanavi.com/yatai/122521/,夫婦で切り盛りしている、昔ながらのオーソドックスな屋台です。,ラーメン/焼きラーメン/焼き鳥/おでん,福岡県福岡市中央区天神1-12-7（福岡ダイヤモンドビル前）,33.5916529,130.3990852,,,2000,なんしようと屋 / ラーメン/焼きラーメン/焼き鳥/おでん / 天神 / 夫婦で切り盛りしている、昔ながらのオーソドックスな屋台です。,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122522,jp-fukuoka,후쿠오카,JP,白龍,白龍,Hakuryu,food_place,official_yatai,fukuoka_yatai_curated,122522,https://yokanavi.com/yatai/122522/,創業昭和32年の福岡でも3本の指に入る古参の屋台！伝統の味を親子三代に渡って守り抜いています。,ラーメン/焼き鳥/おでん/餃子,福岡県福岡市中央区天神1-12,33.5920248,130.3988355,,,1500,白龍 / ラーメン/焼き鳥/おでん/餃子 / 天神 / 創業昭和32年の福岡でも3本の指に入る古参の屋台！伝統の味を親子三代に渡って守り抜いています。,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122524,jp-fukuoka,후쿠오카,JP,まみちゃん,まみちゃん,Mamichan,food_place,official_yatai,fukuoka_yatai_curated,122524,https://yokanavi.com/yatai/122524/,また行きたくなる屋台,ラーメン/焼きラーメン/おでん/餃子/中華料理,福岡県福岡市中央区天神2-13-1,33.5920555,130.3977427,,,2500,まみちゃん / ラーメン/焼きラーメン/おでん/餃子/中華料理 / 天神 / また行きたくなる屋台,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122525,jp-fukuoka,후쿠오카,JP,玄海,玄海,Genkai,food_place,official_yatai,fukuoka_yatai_curated,122525,https://yokanavi.com/yatai/122525/,現存する屋台の中でもとびきり古い！,天ぷら,福岡県福岡市中央区天神2-14-13,33.5912149,130.3959427,,,2500,玄海 / 天ぷら / 天神 / 現存する屋台の中でもとびきり古い！,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122526,jp-fukuoka,후쿠오카,JP,小金ちゃん,小金ちゃん,Kokinchan,food_place,official_yatai,fukuoka_yatai_curated,122526,https://yokanavi.com/yatai/122526/,1968年創業。焼きラーメンの元祖として親しまれています。,ラーメン/焼きラーメン/焼き鳥/おでん/餃子/中華料理,福岡県福岡市中央区天神2-14-13,33.5911817,130.3957015,,,1500,小金ちゃん / ラーメン/焼きラーメン/焼き鳥/おでん/餃子/中華料理 / 天神 / 1968年創業。焼きラーメンの元祖として親しまれています。,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
official-fukuoka-yatai-122527,jp-fukuoka,후쿠오카,JP,対州軒,対州軒,Taishuken,food_place,official_yatai,fukuoka_yatai_curated,122527,https://yokanavi.com/yatai/122527/,博多屋台の中でもとびきり若い大将と女将（母）が切り盛りする屋台,ラーメン/焼きラーメン/天ぷら/おでん,福岡県福岡市中央区天神2-14-13,33.5910687,130.3957014,,,2500,対州軒 / ラーメン/焼きラーメン/天ぷら/おでん / 天神 / 博多屋台の中でもとびきり若い大将と女将（母）が切り盛りする屋台,0.95,accepted,true,Fukuoka official yatai dataset; deduplicated by 屋台ID
